,contact_amenageur,contact_operateur,nom_amenageur,nom_operateur,telephone_operateur,siren_amenageur,raccordement,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,tarification,paiement_autre,paiement_acte,paiement_cb,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,date_mise_en_service,observations,date_maj,cable_t2_attache,num_pdl,latitude,longitude,nom_commune,ville_guess,ville_match,code_postal,ville,ville_normalisee,adresse_upper
5697,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Barthélemy-d'Anjou - RS Parc,FRELCECYLL,FRELCECYLL,Saint-Barthélemy-d'Anjou - RS Parc,Voirie,"8 rue de Champfleur, 49124 Saint-Barthélemy-d'Anjou",00nan,"[-0.50261700,47.48171600]",5,FRELCECYLL,FRELCECYLL,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2022-08-06,,2025-06-05,False,,47.481716,-0.502617,,49124 SAINT-BARTHÉLEMY-D'ANJOU,False,49124,SAINT-BARTHÉLEMY-D'ANJOU,,"8 RUE DE CHAMPFLEUR, 49124 SAINT-BARTHÉLEMY-D'ANJOU"
5698,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Barthélemy-d'Anjou - RS Parc,FRELCEDJ5S,FRELCEDJ5S,Saint-Barthélemy-d'Anjou - RS Parc,Station dédiée à la recharge rapide,"8 rue de Champfleur, 49124 Saint-Barthélemy-d'Anjou",00nan,"[-0.50261700,47.48171600]",5,FRELCEDJ5S,FRELCEDJ5S,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2022-08-06,,2025-06-05,False,,47.481716,-0.502617,,49124 SAINT-BARTHÉLEMY-D'ANJOU,False,49124,SAINT-BARTHÉLEMY-D'ANJOU,,"8 RUE DE CHAMPFLEUR, 49124 SAINT-BARTHÉLEMY-D'ANJOU"
5699,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Barthélemy-d'Anjou - RS Parc,FRELCELJAQ,FRELCELJAQ,Saint-Barthélemy-d'Anjou - RS Parc,Station dédiée à la recharge rapide,"8 rue de Champfleur, 49124 Saint-Barthélemy-d'Anjou",00nan,"[-0.50261700,47.48171600]",5,FRELCELJAQ,FRELCELJAQ,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2022-08-06,,2025-06-05,False,,47.481716,-0.502617,,49124 SAINT-BARTHÉLEMY-D'ANJOU,False,49124,SAINT-BARTHÉLEMY-D'ANJOU,,"8 RUE DE CHAMPFLEUR, 49124 SAINT-BARTHÉLEMY-D'ANJOU"
6549,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCE2EV6,FRELCE2EV6,Bois-d'Arcy - E.Leclerc,Station dédiée à la recharge rapide,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCE2EV6,FRELCE2EV6,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6550,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCE5MTY,FRELCE5MTY,Bois-d'Arcy - E.Leclerc,Station dédiée à la recharge rapide,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCE5MTY,FRELCE5MTY,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6551,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCE6UAC,FRELCE6UAC,Bois-d'Arcy - E.Leclerc,Voirie,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCE6UAC,FRELCE6UAC,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6552,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCE8ZDS,FRELCE8ZDS,Bois-d'Arcy - E.Leclerc,Voirie,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCE8ZDS,FRELCE8ZDS,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6553,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCE99GL,FRELCE99GL,Bois-d'Arcy - E.Leclerc,Station dédiée à la recharge rapide,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCE99GL,FRELCE99GL,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6554,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCEEL7N,FRELCEEL7N,Bois-d'Arcy - E.Leclerc,Voirie,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCEEL7N,FRELCEEL7N,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6555,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCEF4N3,FRELCEF4N3,Bois-d'Arcy - E.Leclerc,Voirie,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCEF4N3,FRELCEF4N3,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6556,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCEHWGG,FRELCEHWGG,Bois-d'Arcy - E.Leclerc,Voirie,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCEHWGG,FRELCEHWGG,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6557,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCEJYDZ,FRELCEJYDZ,Bois-d'Arcy - E.Leclerc,Station dédiée à la recharge rapide,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCEJYDZ,FRELCEJYDZ,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6558,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCENUPV,FRELCENUPV,Bois-d'Arcy - E.Leclerc,Station dédiée à la recharge rapide,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCENUPV,FRELCENUPV,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6559,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCEP7P4,FRELCEP7P4,Bois-d'Arcy - E.Leclerc,Station dédiée à la recharge rapide,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCEP7P4,FRELCEP7P4,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6560,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCEP9YQ,FRELCEP9YQ,Bois-d'Arcy - E.Leclerc,Station dédiée à la recharge rapide,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCEP9YQ,FRELCEP9YQ,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6561,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCEQ2A5,FRELCEQ2A5,Bois-d'Arcy - E.Leclerc,Voirie,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCEQ2A5,FRELCEQ2A5,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6562,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCERZGY,FRELCERZGY,Bois-d'Arcy - E.Leclerc,Voirie,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCERZGY,FRELCERZGY,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6563,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCESVLL,FRELCESVLL,Bois-d'Arcy - E.Leclerc,Voirie,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCESVLL,FRELCESVLL,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6564,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCEXJCK,FRELCEXJCK,Bois-d'Arcy - E.Leclerc,Station dédiée à la recharge rapide,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCEXJCK,FRELCEXJCK,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6565,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCEYPPY,FRELCEYPPY,Bois-d'Arcy - E.Leclerc,Voirie,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCEYPPY,FRELCEYPPY,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6566,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Bois-d'Arcy - E.Leclerc,FRELCEZBQT,FRELCEZBQT,Bois-d'Arcy - E.Leclerc,Voirie,"11 avenue Jean Jaurès, 78390 Bois-d'Arcy",00nan,"[2.03939942,48.79949529]",18,FRELCEZBQT,FRELCEZBQT,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-21,,2025-06-05,False,,48.79949529,2.03939942,,78390 BOIS-D'ARCY,False,78390,BOIS-D'ARCY,,"11 AVENUE JEAN JAURÈS, 78390 BOIS-D'ARCY"
6714,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Pierre-d'Irube - CC Ametzondo Shopping,FRELCE8NTB,FRELCE8NTB,Saint-Pierre-d'Irube - CC Ametzondo Shopping,Station dédiée à la recharge rapide,"3 avenue du Portou, 64990 Saint-Pierre-d'Irube",00nan,"[-1.44596464,43.48183735]",9,FRELCE8NTB,FRELCE8NTB,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-07-20,,2025-06-05,False,,43.48183735,-1.44596464,,64990 SAINT-PIERRE-D'IRUBE,False,64990,SAINT-PIERRE-D'IRUBE,,"3 AVENUE DU PORTOU, 64990 SAINT-PIERRE-D'IRUBE"
6715,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Pierre-d'Irube - CC Ametzondo Shopping,FRELCEB9J6,FRELCEB9J6,Saint-Pierre-d'Irube - CC Ametzondo Shopping,Station dédiée à la recharge rapide,"3 avenue du Portou, 64990 Saint-Pierre-d'Irube",00nan,"[-1.44596464,43.48183735]",9,FRELCEB9J6,FRELCEB9J6,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-07-20,,2025-06-05,False,,43.48183735,-1.44596464,,64990 SAINT-PIERRE-D'IRUBE,False,64990,SAINT-PIERRE-D'IRUBE,,"3 AVENUE DU PORTOU, 64990 SAINT-PIERRE-D'IRUBE"
6716,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Pierre-d'Irube - CC Ametzondo Shopping,FRELCEE7Q2,FRELCEE7Q2,Saint-Pierre-d'Irube - CC Ametzondo Shopping,Station dédiée à la recharge rapide,"3 avenue du Portou, 64990 Saint-Pierre-d'Irube",00nan,"[-1.44596464,43.48183735]",9,FRELCEE7Q2,FRELCEE7Q2,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-07-20,,2025-06-05,False,,43.48183735,-1.44596464,,64990 SAINT-PIERRE-D'IRUBE,False,64990,SAINT-PIERRE-D'IRUBE,,"3 AVENUE DU PORTOU, 64990 SAINT-PIERRE-D'IRUBE"
6717,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Pierre-d'Irube - CC Ametzondo Shopping,FRELCEHY5K,FRELCEHY5K,Saint-Pierre-d'Irube - CC Ametzondo Shopping,Station dédiée à la recharge rapide,"3 avenue du Portou, 64990 Saint-Pierre-d'Irube",00nan,"[-1.44596464,43.48183735]",9,FRELCEHY5K,FRELCEHY5K,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-07-20,,2025-06-05,False,,43.48183735,-1.44596464,,64990 SAINT-PIERRE-D'IRUBE,False,64990,SAINT-PIERRE-D'IRUBE,,"3 AVENUE DU PORTOU, 64990 SAINT-PIERRE-D'IRUBE"
6718,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Pierre-d'Irube - CC Ametzondo Shopping,FRELCEKWDT,FRELCEKWDT,Saint-Pierre-d'Irube - CC Ametzondo Shopping,Station dédiée à la recharge rapide,"3 avenue du Portou, 64990 Saint-Pierre-d'Irube",00nan,"[-1.44596464,43.48183735]",9,FRELCEKWDT,FRELCEKWDT,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-07-20,,2025-06-05,False,,43.48183735,-1.44596464,,64990 SAINT-PIERRE-D'IRUBE,False,64990,SAINT-PIERRE-D'IRUBE,,"3 AVENUE DU PORTOU, 64990 SAINT-PIERRE-D'IRUBE"
6719,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Pierre-d'Irube - CC Ametzondo Shopping,FRELCEMJDZ,FRELCEMJDZ,Saint-Pierre-d'Irube - CC Ametzondo Shopping,Voirie,"3 avenue du Portou, 64990 Saint-Pierre-d'Irube",00nan,"[-1.44596464,43.48183735]",9,FRELCEMJDZ,FRELCEMJDZ,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-07-20,,2025-06-05,False,,43.48183735,-1.44596464,,64990 SAINT-PIERRE-D'IRUBE,False,64990,SAINT-PIERRE-D'IRUBE,,"3 AVENUE DU PORTOU, 64990 SAINT-PIERRE-D'IRUBE"
6720,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Pierre-d'Irube - CC Ametzondo Shopping,FRELCEUCCQ,FRELCEUCCQ,Saint-Pierre-d'Irube - CC Ametzondo Shopping,Station dédiée à la recharge rapide,"3 avenue du Portou, 64990 Saint-Pierre-d'Irube",00nan,"[-1.44596464,43.48183735]",9,FRELCEUCCQ,FRELCEUCCQ,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-07-20,,2025-06-05,False,,43.48183735,-1.44596464,,64990 SAINT-PIERRE-D'IRUBE,False,64990,SAINT-PIERRE-D'IRUBE,,"3 AVENUE DU PORTOU, 64990 SAINT-PIERRE-D'IRUBE"
6721,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Pierre-d'Irube - CC Ametzondo Shopping,FRELCEXJNN,FRELCEXJNN,Saint-Pierre-d'Irube - CC Ametzondo Shopping,Station dédiée à la recharge rapide,"3 avenue du Portou, 64990 Saint-Pierre-d'Irube",00nan,"[-1.44596464,43.48183735]",9,FRELCEXJNN,FRELCEXJNN,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-07-20,,2025-06-05,False,,43.48183735,-1.44596464,,64990 SAINT-PIERRE-D'IRUBE,False,64990,SAINT-PIERRE-D'IRUBE,,"3 AVENUE DU PORTOU, 64990 SAINT-PIERRE-D'IRUBE"
6722,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Pierre-d'Irube - CC Ametzondo Shopping,FRELCEYJ6N,FRELCEYJ6N,Saint-Pierre-d'Irube - CC Ametzondo Shopping,Station dédiée à la recharge rapide,"3 avenue du Portou, 64990 Saint-Pierre-d'Irube",00nan,"[-1.44596464,43.48183735]",9,FRELCEYJ6N,FRELCEYJ6N,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-07-20,,2025-06-05,False,,43.48183735,-1.44596464,,64990 SAINT-PIERRE-D'IRUBE,False,64990,SAINT-PIERRE-D'IRUBE,,"3 AVENUE DU PORTOU, 64990 SAINT-PIERRE-D'IRUBE"
6758,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Martin-d'Hères - Colisée,FRELCE3U5A,FRELCE3U5A,Saint-Martin-d'Hères - Colisée,Station dédiée à la recharge rapide,"13 rue du Béal, 38400 Saint-Martin-d'Hères",00nan,"[5.75776948,45.16523663]",6,FRELCE3U5A,FRELCE3U5A,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-12,,2025-06-05,False,,45.16523663,5.75776948,,38400 SAINT-MARTIN-D'HÈRES,False,38400,SAINT-MARTIN-D'HÈRES,,"13 RUE DU BÉAL, 38400 SAINT-MARTIN-D'HÈRES"
6759,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Martin-d'Hères - Colisée,FRELCE9QDU,FRELCE9QDU,Saint-Martin-d'Hères - Colisée,Station dédiée à la recharge rapide,"13 rue du Béal, 38400 Saint-Martin-d'Hères",00nan,"[5.75776948,45.16523663]",6,FRELCE9QDU,FRELCE9QDU,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-12,,2025-06-05,False,,45.16523663,5.75776948,,38400 SAINT-MARTIN-D'HÈRES,False,38400,SAINT-MARTIN-D'HÈRES,,"13 RUE DU BÉAL, 38400 SAINT-MARTIN-D'HÈRES"
6760,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Martin-d'Hères - Colisée,FRELCEDJRE,FRELCEDJRE,Saint-Martin-d'Hères - Colisée,Station dédiée à la recharge rapide,"13 rue du Béal, 38400 Saint-Martin-d'Hères",00nan,"[5.75776948,45.16523663]",6,FRELCEDJRE,FRELCEDJRE,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-12,,2025-06-05,False,,45.16523663,5.75776948,,38400 SAINT-MARTIN-D'HÈRES,False,38400,SAINT-MARTIN-D'HÈRES,,"13 RUE DU BÉAL, 38400 SAINT-MARTIN-D'HÈRES"
6761,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Martin-d'Hères - Colisée,FRELCEECJ5,FRELCEECJ5,Saint-Martin-d'Hères - Colisée,Station dédiée à la recharge rapide,"13 rue du Béal, 38400 Saint-Martin-d'Hères",00nan,"[5.75776948,45.16523663]",6,FRELCEECJ5,FRELCEECJ5,0,False,False,False,True,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-12,,2025-06-05,False,,45.16523663,5.75776948,,38400 SAINT-MARTIN-D'HÈRES,False,38400,SAINT-MARTIN-D'HÈRES,,"13 RUE DU BÉAL, 38400 SAINT-MARTIN-D'HÈRES"
6762,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Martin-d'Hères - Colisée,FRELCEPJDJ,FRELCEPJDJ,Saint-Martin-d'Hères - Colisée,Voirie,"13 rue du Béal, 38400 Saint-Martin-d'Hères",00nan,"[5.75776948,45.16523663]",6,FRELCEPJDJ,FRELCEPJDJ,0,False,True,False,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-12,,2025-06-05,False,,45.16523663,5.75776948,,38400 SAINT-MARTIN-D'HÈRES,False,38400,SAINT-MARTIN-D'HÈRES,,"13 RUE DU BÉAL, 38400 SAINT-MARTIN-D'HÈRES"
6763,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Saint-Martin-d'Hères - Colisée,FRELCEV5K3,FRELCEV5K3,Saint-Martin-d'Hères - Colisée,Station dédiée à la recharge rapide,"13 rue du Béal, 38400 Saint-Martin-d'Hères",00nan,"[5.75776948,45.16523663]",6,FRELCEV5K3,FRELCEV5K3,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2024-03-12,,2025-06-05,False,,45.16523663,5.75776948,,38400 SAINT-MARTIN-D'HÈRES,False,38400,SAINT-MARTIN-D'HÈRES,,"13 RUE DU BÉAL, 38400 SAINT-MARTIN-D'HÈRES"
6884,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,A7 - Aire Latitude 45 (direction Lyon),FRELCE2Y3R,FRELCE2Y3R,A7 - Aire Latitude 45 (direction Lyon),Station dédiée à la recharge rapide,"A7 - Aire Latitude 45, 26600 Pont-de-l'Isère",00nan,"[4.87611020,45.01911950]",32,FRELCE2Y3R,FRELCE2Y3R,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-06-08,,2025-06-05,False,,45.0191195,4.8761102,,26600 PONT-DE-L'ISÈRE,False,26600,PONT-DE-LE ISÈRE,,"A7 - AIRE LATITUDE 45, 26600 PONT-DE-L'ISÈRE"
6885,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,A7 - Aire Latitude 45 (direction Lyon),FRELCE3Z9Y,FRELCE3Z9Y,A7 - Aire Latitude 45 (direction Lyon),Station dédiée à la recharge rapide,"A7 - Aire Latitude 45, 26600 Pont-de-l'Isère",00nan,"[4.87611020,45.01911950]",32,FRELCE3Z9Y,FRELCE3Z9Y,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2023-06-08,,2025-06-05,False,,45.0191195,4.8761102,,26600 PONT-DE-L'ISÈRE,False,26600,PONT-DE-LE ISÈRE,,"A7 - AIRE LATITUDE 45, 26600 PONT-DE-L'ISÈRE"
